SalesOrderID,OrderDateID,DueDateID,ShipDateID,CustomerID,ShipToAddressID,SubTotal,TaxAmt,Freight,OnlineOrderFlag
52524,20130713,20130725,20130720,11793,24480,34.99,2.7992,0.8748,True
52525,20130713,20130725,20130720,13668,13091,27.279999999999998,2.1824,0.682,True
52526,20130713,20130725,20130720,11115,13800,27.279999999999998,2.1824,0.682,True
52527,20130713,20130725,20130720,15720,16118,35.23,2.8184,0.8808,True
52528,20130713,20130725,20130720,20460,27214,21.49,1.7192,0.5373,True
52529,20130713,20130725,20130720,20255,12165,75.48,6.0384,1.887,True
52530,20130713,20130725,20130720,22167,21328,123.97999999999999,9.9184,3.0995,True
52531,20130713,20130725,20130720,11965,29703,66.97,5.3576,1.6743,True
52532,20130713,20130725,20130720,12370,13045,2.29,0.1832,0.0573,True
52533,20130713,20130725,20130720,15631,21721,801.77,64.1416,20.0443,True
52534,20130713,20130725,20130720,20861,14320,806.45,64.516,20.1613,True
52535,20130713,20130725,20130720,11176,25073,23.779999999999998,1.9024,0.5945,True
52536,20130713,20130725,20130720,26123,19194,64.97,5.1976,1.6243,True
52537,20130713,20130725,20130720,21252,14505,29.979999999999997,2.3984,0.7495,True
52538,20130713,20130725,20130720,11176,25073,79.97,6.3976,1.9993,True
52539,20130713,20130725,20130720,22055,21371,23.97,1.9176,0.5993,True
52540,20130713,20130725,20130720,14582,24533,14.98,1.1984,0.3745,True
52541,20130713,20130725,20130720,28631,25207,144.47,11.5576,3.6118,True
52542,20130713,20130725,20130720,28101,24080,78.97999999999999,6.3184,1.9745,True
52543,20130713,20130725,20130720,14359,22802,78.97999999999999,6.3184,1.9745,True
52544,20130713,20130725,20130720,23682,20341,59.980000000000004,4.7984,1.4995,True
52545,20130713,20130725,20130720,14901,11953,7.28,0.5824,0.182,True
52546,20130713,20130725,20130720,24415,17683,4.99,0.3992,0.1248,True
52547,20130713,20130725,20130720,14644,20176,7.28,0.5824,0.182,True
52548,20130713,20130725,20130720,18145,19966,71.97,5.7576,1.7993,True
52549,20130713,20130725,20130720,19277,24812,39.980000000000004,3.1984,0.9995,True
52550,20130713,20130725,20130720,13596,24800,9.99,0.7992,0.2498,True
52551,20130713,20130725,20130720,21003,24706,49.97,3.9976,1.2493,True
52552,20130713,20130725,20130720,14156,13034,33.98,2.7184,0.8495,True
52553,20130713,20130725,20130720,25547,16556,3.99,0.3192,0.0998,True
52554,20130713,20130725,20130720,27002,29387,38.980000000000004,3.1184,0.9745,True
52555,20130713,20130725,20130720,14814,28979,33.98,2.7184,0.8495,True
52556,20130713,20130725,20130720,11404,20747,33.98,2.7184,0.8495,True
52557,20130713,20130725,20130720,17786,27661,39.980000000000004,3.1984,0.9995,True
52558,20130713,20130725,20130720,11065,12539,196.29,15.7032,4.9073,True
52559,20130713,20130725,20130720,12837,20512,4.99,0.3992,0.1248,True
52560,20130713,20130725,20130720,11231,26972,61.97,4.9576,1.5493,True
52561,20130713,20130725,20130720,11500,21707,83.97,6.7176,2.0993,True
52562,20130713,20130725,20130720,13275,24136,21.98,1.7584,0.5495,True
52563,20130713,20130725,20130720,18986,25021,56.97,4.5576,1.4243,True
52564,20130713,20130725,20130720,12367,17193,49.99,3.9992,1.2498,True
52565,20130713,20130725,20130720,11831,15784,2354.9799999999996,188.3984,58.8745,True
52566,20130713,20130725,20130720,11227,20657,2331.95,186.556,58.2988,True
52567,20130713,20130725,20130720,11329,11751,2319.99,185.5992,57.9998,True
52568,20130713,20130725,20130720,26667,24369,607.96,48.6368,15.199,True
52569,20130713,20130725,20130720,19766,22208,588.96,47.1168,14.724,True
52570,20130713,20130725,20130720,21647,13181,608.96,48.7168,15.224,True
52571,20130713,20130725,20130720,19402,13060,1254.47,100.3576,31.3618,True
52572,20130713,20130725,20130720,19529,18861,1169.46,93.5568,29.2365,True
52573,20130713,20130725,20130720,25616,27494,539.99,43.1992,13.4998,True
52574,20130713,20130725,20130720,21030,28920,539.99,43.1992,13.4998,True
52575,20130713,20130725,20130720,21061,22947,607.96,48.6368,15.199,True
52577,20130714,20130726,20130721,11346,18855,2453.95,196.316,61.3488,True
52578,20130714,20130726,20130721,11961,23430,34.99,2.7992,0.8748,True
52579,20130714,20130726,20130721,11098,15021,29.979999999999997,2.3984,0.7495,True
52580,20130714,20130726,20130721,15216,22925,27.279999999999998,2.1824,0.682,True
52581,20130714,20130726,20130721,19570,23400,45.95,3.676,1.1488,True
52582,20130714,20130726,20130721,22924,19137,90.95,7.276,2.2738,True
52583,20130714,20130726,20130721,21254,17541,89.97,7.1976,2.2493,True
52584,20130714,20130726,20130721,25820,24709,48.970000000000006,3.9176,1.2243,True
52585,20130714,20130726,20130721,15018,23327,8.99,0.7192,0.2248,True
52586,20130714,20130726,20130721,16679,19008,71.58000000000001,5.7264,1.7895,True
52587,20130714,20130726,20130721,27729,18724,12.98,1.0384,0.3245,True
52588,20130714,20130726,20130721,26599,18169,28.99,2.3192,0.7248,True
52589,20130714,20130726,20130721,25156,17232,36.59,2.9272,0.9148,True
52590,20130714,20130726,20130721,21442,18229,14.98,1.1984,0.3745,True
52591,20130714,20130726,20130721,18053,16402,7.28,0.5824,0.182,True
52592,20130714,20130726,20130721,17014,27827,4.99,0.3992,0.1248,True
52593,20130714,20130726,20130721,17369,26946,7.28,0.5824,0.182,True
52594,20130714,20130726,20130721,14468,28700,7.28,0.5824,0.182,True
52595,20130714,20130726,20130721,18926,14528,91.95,7.356,2.2988,True
52596,20130714,20130726,20130721,15112,28880,94.47999999999999,7.5584,2.362,True
52597,20130714,20130726,20130721,16563,19420,13.98,1.1184,0.3495,True
52598,20130714,20130726,20130721,19826,15731,71.97,5.7576,1.7993,True
52599,20130714,20130726,20130721,12506,13041,119.97999999999999,9.5984,2.9995,True
52600,20130714,20130726,20130721,16568,15814,69.97,5.5976,1.7493,True
52601,20130714,20130726,20130721,23989,24311,58.980000000000004,4.7184,1.4745,True
52602,20130714,20130726,20130721,28903,25634,23.779999999999998,1.9024,0.5945,True
52603,20130714,20130726,20130721,25803,11603,30.479999999999997,2.4384,0.762,True
52604,20130714,20130726,20130721,22705,12159,38.980000000000004,3.1184,0.9745,True
52605,20130714,20130726,20130721,11581,16324,38.980000000000004,3.1184,0.9745,True
52606,20130714,20130726,20130721,26395,15145,25.479999999999997,2.0384,0.637,True
52607,20130714,20130726,20130721,16958,20778,81.46000000000001,6.5168,2.0365,True
52608,20130714,20130726,20130721,12567,17382,8.99,0.7192,0.2248,True
52609,20130714,20130726,20130721,13884,18095,861.44,68.9152,21.536,True
52610,20130714,20130726,20130721,28678,16957,759.2900000000001,60.7432,18.9823,True
52611,20130714,20130726,20130721,18557,19714,1179.47,94.3576,29.4868,True
52612,20130714,20130726,20130721,22653,19069,1188.46,95.0768,29.7115,True
52613,20130714,20130726,20130721,25701,25792,600.46,48.0368,15.0115,True
52614,20130714,20130726,20130721,21033,13022,553.97,44.3176,13.8493,True
52615,20130715,20130727,20130722,11432,16525,2329.9799999999996,186.3984,58.2495,True
52616,20130715,20130727,20130722,11485,29126,2398.47,191.8776,59.9618,True
52617,20130715,20130727,20130722,11957,19517,48.97,3.9176,1.2243,True
52618,20130715,20130727,20130722,16166,29665,69.97,5.5976,1.7493,True
52619,20130715,20130727,20130722,15031,14664,32.28,2.5824,0.807,True
52620,20130715,20130727,20130722,17381,26467,188.93,15.1144,4.7233,True
52621,20130715,20130727,20130722,29290,24893,4.99,0.3992,0.1248,True
52622,20130715,20130727,20130722,17070,26789,53.99,4.3192,1.3498,True
52623,20130715,20130727,20130722,17238,14183,53.99,4.3192,1.3498,True
52624,20130715,20130727,20130722,14008,26481,34.99,2.7992,0.8748,True
52625,20130715,20130727,20130722,14848,13456,564.99,45.1992,14.1248,True
52626,20130715,20130727,20130722,11019,14167,37.97,3.0376,0.9493,True
52627,20130715,20130727,20130722,24930,21138,64.97,5.1976,1.6243,True
52628,20130715,20130727,20130722,24777,25988,71.58000000000001,5.7264,1.7895,True
52629,20130715,20130727,20130722,20104,22112,27.279999999999998,2.1824,0.682,True
52630,20130715,20130727,20130722,23502,26192,32.28,2.5824,0.807,True
52631,20130715,20130727,20130722,21715,15434,14.98,1.1984,0.3745,True
52632,20130715,20130727,20130722,21574,12902,124.45,9.956,3.1113,True
52633,20130715,20130727,20130722,15559,22779,14.98,1.1984,0.3745,True
52634,20130715,20130727,20130722,11330,27048,14.98,1.1984,0.3745,True
52635,20130715,20130727,20130722,12919,25605,64.47,5.1576,1.6118,True
52636,20130715,20130727,20130722,14916,16832,26.97,2.1576,0.6743,True
52637,20130715,20130727,20130722,14507,26259,39.980000000000004,3.1984,0.9995,True
52638,20130715,20130727,20130722,18055,21923,36.96,2.9568,0.924,True
52639,20130715,20130727,20130722,16057,18050,39.980000000000004,3.1984,0.9995,True
52640,20130715,20130727,20130722,16454,12879,39.980000000000004,3.1984,0.9995,True
52641,20130715,20130727,20130722,19262,19581,24.99,1.9992,0.6248,True
52642,20130715,20130727,20130722,14707,17524,37.29,2.9832,0.9323,True
52643,20130715,20130727,20130722,12295,29437,45.22,3.6176,1.1305,True
52644,20130715,20130727,20130722,28402,29684,71.58000000000001,5.7264,1.7895,True
52645,20130715,20130727,20130722,17637,19366,149.98,11.9984,3.7495,True
52646,20130715,20130727,20130722,26401,11766,38.980000000000004,3.1184,0.9745,True
52647,20130715,20130727,20130722,20940,24412,38.980000000000004,3.1184,0.9745,True
52648,20130715,20130727,20130722,28450,28158,68.97,5.5176,1.7243,True
52649,20130715,20130727,20130722,11081,19428,37.29,2.9832,0.9323,True
52650,20130715,20130727,20130722,11724,25501,42.28,3.3824,1.057,True
52651,20130715,20130727,20130722,13318,19119,47.940000000000005,3.8352,1.1985,True
52652,20130715,20130727,20130722,11923,21711,35.0,2.8,0.875,True
52653,20130715,20130727,20130722,14339,28860,71.95,5.756,1.7988,True
52654,20130715,20130727,20130722,16870,18286,76.97,6.1576,1.9243,True
52655,20130715,20130727,20130722,12716,14336,78.48,6.2784,1.962,True
52656,20130715,20130727,20130722,13153,25761,106.96000000000001,8.5568,2.674,True
52657,20130715,20130727,20130722,11817,20242,2319.99,185.5992,57.9998,True
52658,20130715,20130727,20130722,11825,14877,2322.2799999999997,185.7824,58.057,True
52659,20130715,20130727,20130722,25743,13402,786.33,62.9064,19.6583,True
52660,20130715,20130727,20130722,16663,14001,893.47,71.4776,22.3368,True
52661,20130715,20130727,20130722,28769,28362,751.34,60.1072,18.7835,True
52662,20130715,20130727,20130722,23209,13841,1223.84,97.9072,30.596,True
52663,20130715,20130727,20130722,25096,28521,1236.78,98.9424,30.9195,True
52664,20130715,20130727,20130722,23164,14795,1228.83,98.3064,30.7208,True
52665,20130715,20130727,20130722,19451,20721,1170.48,93.6384,29.262,True
52666,20130715,20130727,20130722,26985,27460,1164.47,93.1576,29.1118,True
52667,20130715,20130727,20130722,27953,19123,548.98,43.9184,13.7245,True
52668,20130715,20130727,20130722,27821,14214,2428.05,194.244,60.7013,True
52669,20130715,20130727,20130722,12277,15154,1237.82,99.0256,30.9455,True
52670,20130716,20130728,20130723,18483,28832,2478.3399999999997,198.2672,61.9585,True
52671,20130716,20130728,20130723,11425,17302,2501.9599999999996,200.1568,62.549,True
52672,20130716,20130728,20130723,13613,29355,27.279999999999998,2.1824,0.682,True
52673,20130716,20130728,20130723,13120,16949,49.48,3.9584,1.237,True
52674,20130716,20130728,20130723,14859,11927,31.27,2.5016,0.7818,True
52675,20130716,20130728,20130723,18282,24466,21.98,1.7584,0.5495,True
52677,20130716,20130728,20130723,14073,14896,38.88,3.1104,0.972,True
52678,20130716,20130728,20130723,17086,13424,1750.98,140.0784,43.7745,True
52679,20130716,20130728,20130723,21092,24127,1728.27,138.2616,43.2068,True
52680,20130716,20130728,20130723,16405,12171,819.48,65.5584,20.487,True
52681,20130716,20130728,20130723,11703,19431,62.980000000000004,5.0384,1.5745,True
52682,20130716,20130728,20130723,11142,22812,2.29,0.1832,0.0573,True
52683,20130716,20130728,20130723,11845,20323,39.980000000000004,3.1984,0.9995,True
52684,20130716,20130728,20130723,26480,16789,23.779999999999998,1.9024,0.5945,True
52685,20130716,20130728,20130723,27192,16194,33.98,2.7184,0.8495,True
52686,20130716,20130728,20130723,28049,22493,27.77,2.2216,0.6943,True
52687,20130716,20130728,20130723,13268,18836,68.97,5.5176,1.7243,True
52688,20130716,20130728,20130723,26551,26186,28.99,2.3192,0.7248,True
52689,20130716,20130728,20130723,24292,16946,38.88,3.1104,0.972,True
52690,20130716,20130728,20130723,23289,27174,34.98,2.7984,0.8745,True
52691,20130716,20130728,20130723,24952,12062,71.58000000000001,5.7264,1.7895,True
52692,20130716,20130728,20130723,21630,16858,14.98,1.1984,0.3745,True
52693,20130716,20130728,20130723,20334,13076,69.99,5.5992,1.7498,True
52694,20130716,20130728,20130723,17165,25391,4.99,0.3992,0.1248,True
52695,20130716,20130728,20130723,23449,23506,7.28,0.5824,0.182,True
52696,20130716,20130728,20130723,15158,20875,39.980000000000004,3.1984,0.9995,True
52697,20130716,20130728,20130723,22739,20579,7.28,0.5824,0.182,True
52698,20130716,20130728,20130723,19247,18035,24.99,1.9992,0.6248,True
52699,20130716,20130728,20130723,15461,15663,83.97,6.7176,2.0993,True
52700,20130716,20130728,20130723,13499,28405,133.49,10.6792,3.3373,True
52701,20130716,20130728,20130723,12869,21068,32.6,2.608,0.815,True
52702,20130716,20130728,20130723,28737,14495,69.99,5.5992,1.7498,True
52703,20130716,20130728,20130723,22559,27708,4.99,0.3992,0.1248,True
52704,20130716,20130728,20130723,16418,25440,27.279999999999998,2.1824,0.682,True
52705,20130716,20130728,20130723,12260,23130,182.78,14.6224,4.5695,True
52706,20130716,20130728,20130723,25719,15323,60.47,4.8376,1.5118,True
52707,20130716,20130728,20130723,15052,19599,7.28,0.5824,0.182,True
52708,20130716,20130728,20130723,11176,25073,65.97,5.2776,1.6493,True
52709,20130716,20130728,20130723,11198,17100,35.0,2.8,0.875,True
52710,20130716,20130728,20130723,12040,23439,42.28,3.3824,1.057,True
52711,20130716,20130728,20130723,13349,19440,21.98,1.7584,0.5495,True
52712,20130716,20130728,20130723,16910,15610,71.97,5.7576,1.7993,True
52713,20130716,20130728,20130723,12568,26689,8.99,0.7192,0.2248,True
52714,20130716,20130728,20130723,18990,12055,561.97,44.9576,14.0493,True
52715,20130716,20130728,20130723,22893,20643,2478.24,198.2592,61.956,True
52716,20130716,20130728,20130723,11834,22187,2329.9799999999996,186.3984,58.2495,True
52717,20130716,20130728,20130723,14011,22352,1760.47,140.8376,44.0118,True
52718,20130716,20130728,20130723,14125,28491,1700.99,136.0792,42.5248,True
52719,20130716,20130728,20130723,28326,16605,2442.54,195.4032,61.0635,True
52720,20130716,20130728,20130723,27910,18950,574.98,45.9984,14.3745,True
52721,20130716,20130728,20130723,25097,22195,1268.84,101.5072,31.721,True
52722,20130716,20130728,20130723,24662,16729,2493.54,199.4832,62.3385,True
52723,20130716,20130728,20130723,21648,14618,548.98,43.9184,13.7245,True
52724,20130716,20130728,20130723,22640,14610,1149.47,91.9576,28.7368,True
52725,20130716,20130728,20130723,12132,29716,2508.03,200.6424,62.7008,True
52726,20130717,20130729,20130724,16740,14404,2520.83,201.6664,63.0208,True
52727,20130717,20130729,20130724,25815,15392,39.980000000000004,3.1984,0.9995,True
52728,20130717,20130729,20130724,13639,22529,3.99,0.3192,0.0998,True
52729,20130717,20130729,20130724,23758,16630,1754.98,140.3984,43.8745,True
52730,20130717,20130729,20130724,20838,20636,1758.95,140.716,43.9738,True
52731,20130717,20130729,20130724,11378,11562,2364.97,189.1976,59.1243,True
52732,20130717,20130729,20130724,23630,17303,2481.8199999999997,198.5456,62.0455,True
52733,20130717,20130729,20130724,19459,29717,2478.3399999999997,198.2672,61.9585,True
52734,20130717,20130729,20130724,11737,20756,34.99,2.7992,0.8748,True
52735,20130717,20130729,20130724,26250,22639,156.26999999999998,12.5016,3.9068,True
52736,20130717,20130729,20130724,12892,23487,156.26999999999998,12.5016,3.9068,True
52737,20130717,20130729,20130724,24389,13470,45.580000000000005,3.6464,1.1395,True
52738,20130717,20130729,20130724,23069,12671,69.97,5.5976,1.7493,True
52739,20130717,20130729,20130724,19726,22732,37.269999999999996,2.9816,0.9318,True
52740,20130717,20130729,20130724,11723,14672,29.99,2.3992,0.7498,True
52741,20130717,20130729,20130724,12054,14153,14.98,1.1984,0.3745,True
52742,20130717,20130729,20130724,20361,23550,69.99,5.5992,1.7498,True
52743,20130717,20130729,20130724,19544,11970,132.97,10.6376,3.3243,True
52744,20130717,20130729,20130724,17583,12093,39.980000000000004,3.1984,0.9995,True
52745,20130717,20130729,20130724,19639,28336,64.47,5.1576,1.6118,True
52746,20130717,20130729,20130724,14505,24792,61.96000000000001,4.9568,1.549,True
52747,20130717,20130729,20130724,18644,26936,100.46000000000001,8.0368,2.5115,True
52748,20130717,20130729,20130724,17211,16669,47.940000000000005,3.8352,1.1985,True
52749,20130717,20130729,20130724,14166,21735,71.97,5.7576,1.7993,True
52750,20130717,20130729,20130724,21110,27116,34.98,2.7984,0.8745,True
52751,20130717,20130729,20130724,17649,29241,3.99,0.3192,0.0998,True
52752,20130717,20130729,20130724,19521,16104,53.980000000000004,4.3184,1.3495,True
52753,20130717,20130729,20130724,14820,18300,37.27,2.9816,0.9318,True
52754,20130717,20130729,20130724,18635,12390,162.99,13.0392,4.0748,True
52755,20130717,20130729,20130724,16459,18985,7.28,0.5824,0.182,True
52756,20130717,20130729,20130724,12514,20385,8.99,0.7192,0.2248,True
52757,20130717,20130729,20130724,12948,14302,76.97,6.1576,1.9243,True
52758,20130717,20130729,20130724,11688,28473,2388.9599999999996,191.1168,59.724,True
52759,20130717,20130729,20130724,11217,19321,2374.9799999999996,189.9984,59.3745,True
52760,20130717,20130729,20130724,11665,15291,2351.9599999999996,188.1568,58.799,True
52761,20130717,20130729,20130724,11979,27751,2352.2099999999996,188.1768,58.8053,True
52762,20130717,20130729,20130724,11534,26635,2341.4599999999996,187.3168,58.5365,True
52763,20130717,20130729,20130724,20154,18556,574.98,45.9984,14.3745,True
52764,20130717,20130729,20130724,28323,26900,2384.07,190.7256,59.6018,True
52765,20130717,20130729,20130724,26317,19616,791.32,63.3056,19.783,True
52766,20130717,20130729,20130724,16222,27317,561.48,44.9184,14.037,True
52767,20130717,20130729,20130724,16223,24858,562.96,45.0368,14.074,True
52768,20130717,20130729,20130724,19336,26100,1174.48,93.9584,29.362,True
52769,20130717,20130729,20130724,19381,27567,1170.48,93.6384,29.262,True
52770,20130717,20130729,20130724,21050,26426,583.97,46.7176,14.5993,True
52771,20130717,20130729,20130724,22642,24292,1198.97,95.9176,29.9743,True
52772,20130717,20130729,20130724,21031,17927,597.95,47.836,14.9488,True
52773,20130717,20130729,20130724,29391,18676,574.98,45.9984,14.3745,True
52774,20130717,20130729,20130724,14830,11422,2433.04,194.6432,60.826,True
52775,20130717,20130729,20130724,29411,13872,1223.84,97.9072,30.596,True
52777,20130717,20130729,20130724,28107,29078,810.32,64.8256,20.258,True
52778,20130718,20130730,20130725,11215,16480,98.96000000000001,7.9168,2.474,True
52779,20130718,20130730,20130725,15125,28441,31.27,2.5016,0.7818,True
52780,20130718,20130730,20130725,15217,15572,31.27,2.5016,0.7818,True
52781,20130718,20130730,20130725,16627,14886,29.99,2.3992,0.7498,True
52782,20130718,20130730,20130725,26543,26862,14.23,1.1384,0.3558,True
52783,20130718,20130730,20130725,15137,14143,97.97,7.8376,2.4493,True
52784,20130718,20130730,20130725,11398,22577,2294.99,183.5992,57.3748,True
52785,20130718,20130730,20130725,19448,16257,2543.44,203.4752,63.586,True
52786,20130718,20130730,20130725,11637,19484,2.29,0.1832,0.0573,True
52787,20130718,20130730,20130725,27222,16633,11.940000000000001,0.9552,0.2985,True
52788,20130718,20130730,20130725,29248,26785,27.279999999999998,2.1824,0.682,True
52789,20130718,20130730,20130725,11078,24109,64.47,5.1576,1.6118,True
52790,20130718,20130730,20130725,26736,21450,25.479999999999997,2.0384,0.637,True
52791,20130718,20130730,20130725,11711,27756,27.279999999999998,2.1824,0.682,True
52792,20130718,20130730,20130725,25890,20638,24.99,1.9992,0.6248,True
52793,20130718,20130730,20130725,11922,26690,34.98,2.7984,0.8745,True
52794,20130718,20130730,20130725,23801,12609,82.59,6.6072,2.0648,True
52795,20130718,20130730,20130725,22970,18726,78.96,6.3168,1.974,True
52796,20130718,20130730,20130725,21459,14493,14.98,1.1984,0.3745,True
52797,20130718,20130730,20130725,12530,16515,123.97999999999999,9.9184,3.0995,True
52798,20130718,20130730,20130725,20378,15023,119.97999999999999,9.5984,2.9995,True
52799,20130718,20130730,20130725,18111,24382,4.99,0.3992,0.1248,True
52800,20130718,20130730,20130725,19241,24679,148.47,11.8776,3.7118,True
52801,20130718,20130730,20130725,17554,20942,39.980000000000004,3.1984,0.9995,True
52802,20130718,20130730,20130725,18751,19556,39.980000000000004,3.1984,0.9995,True
52803,20130718,20130730,20130725,17035,14186,58.980000000000004,4.7184,1.4745,True
52804,20130718,20130730,20130725,16877,19364,39.980000000000004,3.1984,0.9995,True
52805,20130718,20130730,20130725,16477,12710,39.980000000000004,3.1984,0.9995,True
52806,20130718,20130730,20130725,29214,28046,59.980000000000004,4.7984,1.4995,True
52807,20130718,20130730,20130725,21252,14505,64.47,5.1576,1.6118,True
52808,20130718,20130730,20130725,22143,12064,39.980000000000004,3.1984,0.9995,True
52809,20130718,20130730,20130725,13485,26559,36.96,2.9568,0.924,True
52810,20130718,20130730,20130725,16441,25982,24.99,1.9992,0.6248,True
52811,20130718,20130730,20130725,28391,22830,32.6,2.608,0.815,True
52812,20130718,20130730,20130725,23602,19729,38.980000000000004,3.1184,0.9745,True
52813,20130718,20130730,20130725,27815,11460,110.46000000000001,8.8368,2.7615,True
52814,20130718,20130730,20130725,27837,25599,60.47,4.8376,1.5118,True
52815,20130718,20130730,20130725,21070,25464,30.479999999999997,2.4384,0.762,True
52816,20130718,20130730,20130725,20146,19948,3.99,0.3192,0.0998,True
52817,20130718,20130730,20130725,19185,16776,58.980000000000004,4.7184,1.4745,True
52818,20130718,20130730,20130725,25521,28538,30.479999999999997,2.4384,0.762,True
52819,20130718,20130730,20130725,12503,25363,25.479999999999997,2.0384,0.637,True
52820,20130718,20130730,20130725,25672,27536,7.28,0.5824,0.182,True
52821,20130718,20130730,20130725,16593,14075,7.28,0.5824,0.182,True
52822,20130718,20130730,20130725,11650,14604,74.98,5.9984,1.8745,True
52823,20130718,20130730,20130725,11819,14714,42.28,3.3824,1.057,True
52824,20130718,20130730,20130725,13341,13850,141.98,11.3584,3.5495,True
52825,20130718,20130730,20130725,11826,14540,2319.99,185.5992,57.9998,True
52826,20130718,20130730,20130725,11647,27239,2365.9399999999996,189.2752,59.1485,True
52827,20130718,20130730,20130725,11663,13331,2369.97,189.5976,59.2493,True
52828,20130718,20130730,20130725,11523,13820,2376.9599999999996,190.1568,59.424,True
52829,20130718,20130730,20130725,11984,25270,2329.9799999999996,186.3984,58.2495,True
52830,20130718,20130730,20130725,28327,19514,2407.04,192.5632,60.176,True
52831,20130718,20130730,20130725,26673,15301,722.77,57.8216,18.0693,True
52832,20130718,20130730,20130725,29247,17282,2447.05,195.764,61.1763,True
52833,20130718,20130730,20130725,21650,12717,553.97,44.3176,13.8493,True
52834,20130718,20130730,20130725,16221,19239,588.96,47.1168,14.724,True
52835,20130718,20130730,20130725,22281,16159,539.99,43.1992,13.4998,True
52836,20130718,20130730,20130725,19535,25611,1170.48,93.6384,29.262,True
52837,20130718,20130730,20130725,23223,23897,1155.48,92.4384,28.887,True
52838,20130718,20130730,20130725,19432,15995,1170.48,93.6384,29.262,True
52839,20130718,20130730,20130725,25675,20133,548.98,43.9184,13.7245,True
52840,20130718,20130730,20130725,24083,11702,2419.06,193.5248,60.4765,True
52841,20130719,20130731,20130726,18296,14994,2539.42,203.1536,63.4855,True
52842,20130719,20130731,20130726,24612,13366,1151.76,92.1408,28.794,True
52843,20130719,20130731,20130726,24614,29773,1120.49,89.6392,28.0123,True
52844,20130719,20130731,20130726,11998,13688,1249.84,99.9872,31.246,True
52845,20130719,20130731,20130726,14058,26163,1283.82,102.7056,32.0955,True
52846,20130719,20130731,20130726,11382,22714,2294.99,183.5992,57.3748,True
52847,20130719,20130731,20130726,24469,22377,64.47,5.1576,1.6118,True
52848,20130719,20130731,20130726,22064,23534,69.99,5.5992,1.7498,True
52849,20130719,20130731,20130726,12244,29813,49.99,3.9992,1.2498,True
52850,20130719,20130731,20130726,17082,20230,1709.98,136.7984,42.7495,True
52851,20130719,20130731,20130726,13667,14086,819.48,65.5584,20.487,True
52852,20130719,20130731,20130726,11931,13693,84.98,6.7984,2.1245,True
52853,20130719,20130731,20130726,25835,29193,27.279999999999998,2.1824,0.682,True
52854,20130719,20130731,20130726,24297,28493,38.88,3.1104,0.972,True
52855,20130719,20130731,20130726,23861,29630,152.6,12.208,3.815,True
52856,20130719,20130731,20130726,12895,20561,37.27,2.9816,0.9318,True
52857,20130719,20130731,20130726,23140,27732,38.98,3.1184,0.9745,True
52858,20130719,20130731,20130726,23406,16939,29.99,2.3992,0.7498,True
52859,20130719,20130731,20130726,14633,24016,71.58000000000001,5.7264,1.7895,True
52860,20130719,20130731,20130726,23130,28161,32.28,2.5824,0.807,True
52861,20130719,20130731,20130726,23046,24609,37.27,2.9816,0.9318,True
52862,20130719,20130731,20130726,20779,12316,14.98,1.1984,0.3745,True
52863,20130719,20130731,20130726,19010,26726,78.97999999999999,6.3184,1.9745,True
52864,20130719,20130731,20130726,17016,12225,98.96000000000001,7.9168,2.474,True
52865,20130719,20130731,20130726,15742,20387,39.980000000000004,3.1984,0.9995,True
52866,20130719,20130731,20130726,22097,27019,61.96000000000001,4.9568,1.549,True
52867,20130719,20130731,20130726,14845,28024,7.28,0.5824,0.182,True
52868,20130719,20130731,20130726,17850,13884,78.96,6.3168,1.974,True
52869,20130719,20130731,20130726,21525,28495,32.27,2.5816,0.8068,True
52870,20130719,20130731,20130726,17994,29390,27.279999999999998,2.1824,0.682,True
52871,20130719,20130731,20130726,19392,16839,27.279999999999998,2.1824,0.682,True
52872,20130719,20130731,20130726,15922,22364,15.23,1.2184,0.3808,True
52873,20130719,20130731,20130726,15826,16620,120.48,9.6384,3.012,True
52874,20130719,20130731,20130726,12906,28301,21.98,1.7584,0.5495,True
52875,20130719,20130731,20130726,16812,17514,1735.98,138.8784,43.3995,True
52877,20130719,20130731,20130726,16675,19751,806.76,64.5408,20.169,True
52878,20130719,20130731,20130726,24521,15889,2419.06,193.5248,60.4765,True
52879,20130719,20130731,20130726,22327,14468,574.98,45.9984,14.3745,True
52880,20130719,20130731,20130726,22646,13918,1155.48,92.4384,28.887,True
52881,20130719,20130731,20130726,25615,20587,574.98,45.9984,14.3745,True
52882,20130719,20130731,20130726,26873,16266,1249.84,99.9872,31.246,True
52883,20130720,20130801,20130727,12046,18236,8.99,0.7192,0.2248,True
52884,20130720,20130801,20130727,14518,16300,63.970000000000006,5.1176,1.5993,True
52885,20130720,20130801,20130727,16611,27627,42.93,3.4344,1.0733,True
52886,20130720,20130801,20130727,16927,18927,30.97,2.4776,0.7743,True
52887,20130720,20130801,20130727,21565,17734,48.980000000000004,3.9184,1.2245,True
52888,20130720,20130801,20130727,24894,18508,4.99,0.3992,0.1248,True
52889,20130720,20130801,20130727,18267,18449,34.99,2.7992,0.8748,True
52890,20130720,20130801,20130727,24206,19159,1754.98,140.3984,43.8745,True
52891,20130720,20130801,20130727,24103,24831,1754.98,140.3984,43.8745,True
52892,20130720,20130801,20130727,16942,29706,1750.98,140.0784,43.7745,True
52893,20130720,20130801,20130727,11507,11681,28.479999999999997,2.2784,0.712,True
